He2+ + H(1s) --> He+(2s) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+03,6.260000e-17
8.000000e+03,1.320000e-16
1.200000e+04,1.630000e-16
1.600000e+04,1.970000e-16
2.000000e+04,2.130000e-16
2.800000e+04,2.130000e-16
4.000000e+04,2.270000e-16
6.000000e+04,2.190000e-16
8.000000e+04,1.820000e-16
1.000000e+05,1.460000e-16
1.200000e+05,1.160000e-16
1.400000e+05,9.250000e-17
1.600000e+05,7.440000e-17
1.800000e+05,6.050000e-17
2.000000e+05,4.970000e-17
2.200000e+05,4.120000e-17
2.520000e+05,3.090000e-17
3.000000e+05,2.070000e-17
3.600000e+05,1.280000e-17
4.000000e+05,9.500000e-18
4.400000e+05,7.160000e-18
5.200000e+05,4.170000e-18
6.000000e+05,2.510000e-18
6.800000e+05,1.590000e-18
8.000000e+05,8.450000e-19
1.200000e+06,1.380000e-19
1.600000e+06,3.790000e-20
