He2+ + H(1s) --> He+(5d) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+03,1.410000e-20
8.000000e+03,8.950000e-20
1.200000e+04,1.420000e-19
1.600000e+04,3.850000e-19
2.000000e+04,8.820000e-19
2.800000e+04,1.570000e-18
4.000000e+04,1.430000e-18
6.000000e+04,2.350000e-18
8.000000e+04,3.680000e-18
1.000000e+05,4.140000e-18
1.200000e+05,4.440000e-18
1.400000e+05,3.980000e-18
1.600000e+05,4.040000e-18
1.800000e+05,4.250000e-18
2.000000e+05,3.650000e-18
2.200000e+05,2.840000e-18
2.520000e+05,1.860000e-18
3.000000e+05,1.060000e-18
3.600000e+05,5.730000e-19
4.000000e+05,5.020000e-19
4.400000e+05,3.590000e-19
5.200000e+05,1.430000e-19
6.000000e+05,6.280000e-20
6.800000e+05,2.740000e-20
8.000000e+05,1.670000e-20
1.200000e+06,4.250000e-21
1.600000e+06,6.720000e-22
