He2+ + H(1s) --> He+(5p) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+03,1.330000e-20
8.000000e+03,1.600000e-19
1.200000e+04,1.350000e-19
1.600000e+04,2.510000e-19
2.000000e+04,3.950000e-19
2.800000e+04,1.030000e-18
4.000000e+04,1.860000e-18
6.000000e+04,3.860000e-18
8.000000e+04,7.840000e-18
1.000000e+05,1.080000e-17
1.200000e+05,1.300000e-17
1.400000e+05,1.290000e-17
1.600000e+05,1.340000e-17
1.800000e+05,1.360000e-17
2.000000e+05,1.140000e-17
2.200000e+05,8.610000e-18
2.520000e+05,5.860000e-18
3.000000e+05,4.040000e-18
3.600000e+05,2.100000e-18
4.000000e+05,1.720000e-18
4.400000e+05,1.230000e-18
5.200000e+05,5.590000e-19
6.000000e+05,2.880000e-19
6.800000e+05,1.360000e-19
8.000000e+05,6.370000e-20
1.200000e+06,9.380000e-21
1.600000e+06,1.500000e-21
