X,Y
0.62,0.255E-19
0.58,0.741E-20
0.96,0.200E-16
0.92,0.121E-16
0.88,0.683E-17
0.84,0.358E-17
0.82,0.251E-17
0.78,0.119E-17
0.76,0.780E-18
0.72,0.332E-18
0.68,0.130E-18
0.66,0.763E-19
1.32,0.128E-15
1.56,0.387E-16
1.60,0.281E-16
1.52,0.517E-16
1.64,0.199E-16
1.68,0.138E-16
1.72,0.941E-17
1.80,0.429E-17
1.84,0.288E-17
1.88,0.192E-17
1.96,0.807E-18
1.98,0.643E-18
1.48,0.673E-16
1.44,0.845E-16
1.40,0.102E-15
1.36,0.117E-15
1.28,0.131E-15
1.24,0.128E-15
1.20,0.118E-15
1.16,0.103E-15
1.12,0.843E-16
1.08,0.649E-16
1.04,0.467E-16
1.0,0.315E-16
2.00,0.500E-18
2.04,0.299E-18
2.08,0.173E-18
2.12,0.977E-19
