H+ + H(1s) --> H(4p) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+04,1.700000e-18
5.000000e+04,8.970000e-19
6.000000e+04,4.970000e-19
7.000000e+04,2.880000e-19
8.000000e+04,1.740000e-19
9.000000e+04,1.080000e-19
1.000000e+05,6.980000e-20
1.250000e+05,2.600000e-20
1.500000e+05,1.100000e-20
2.000000e+05,2.630000e-21
3.000000e+05,3.050000e-22
4.000000e+05,6.140000e-23
5.000000e+05,1.720000e-23
6.000000e+05,5.990000e-24
7.000000e+05,2.440000e-24
8.000000e+05,1.110000e-24
9.000000e+05,5.560000e-25
1.000000e+06,2.990000e-25
2.000000e+06,5.040000e-27
3.000000e+06,4.740000e-28
4.000000e+06,9.030000e-29
5.000000e+06,2.520000e-29
6.000000e+06,8.930000e-30
7.000000e+06,3.370000e-30
8.000000e+06,1.760000e-30
9.000000e+06,9.060000e-31
1.000000e+07,5.020000e-31
