H+ + D2 --> H + D2+
X = Energy (eV),Y = Cross section (cm2)
2.000000e+02,4.170000e-17
4.500000e+02,1.430000e-16
1.000000e+03,4.020000e-16
2.000000e+03,6.570000e-16
4.000000e+03,8.370000e-16
