H+ + Ar --> H(2p) + Ar+
X = Energy (eV),Y = Cross section (cm2)
7.000000e+03,1.700000e-16
1.000000e+04,1.500000e-16
2.000000e+04,6.000000e-17
3.000000e+04,4.000000e-17
4.000000e+04,3.000000e-17
6.000000e+04,1.600000e-17
1.000000e+05,6.000000e-18
1.500000e+05,2.600000e-18
