H+ + H(1s) --> H(n=5) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+04,3.390000e-18
5.000000e+04,1.730000e-18
6.000000e+04,9.480000e-19
7.000000e+04,5.500000e-19
8.000000e+04,3.340000e-19
9.000000e+04,2.110000e-19
1.000000e+05,1.380000e-19
1.250000e+05,5.350000e-20
1.500000e+05,2.380000e-20
2.000000e+05,6.190000e-21
3.000000e+05,8.360000e-22
4.000000e+05,1.900000e-22
5.000000e+05,5.880000e-23
6.000000e+05,2.220000e-23
7.000000e+05,9.650000e-24
8.000000e+05,4.660000e-24
9.000000e+05,2.450000e-24
1.000000e+06,1.370000e-24
2.000000e+06,2.880000e-26
3.000000e+06,2.920000e-27
4.000000e+06,5.710000e-28
5.000000e+06,1.600000e-28
6.000000e+06,5.670000e-29
7.000000e+06,2.350000e-29
8.000000e+06,1.100000e-29
9.000000e+06,5.600000e-30
1.000000e+07,3.060000e-30
