H+ + H(1s) --> H(4d) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+04,5.760000e-19
5.000000e+04,2.530000e-19
6.000000e+04,1.240000e-19
7.000000e+04,6.490000e-20
8.000000e+04,3.620000e-20
9.000000e+04,2.120000e-20
1.000000e+05,1.290000e-20
1.250000e+05,4.310000e-21
1.500000e+05,1.690000e-21
2.000000e+05,3.650000e-22
3.000000e+05,3.890000e-23
4.000000e+05,7.730000e-24
5.000000e+05,2.200000e-24
6.000000e+05,7.920000e-25
7.000000e+05,3.350000e-25
8.000000e+05,1.590000e-25
9.000000e+05,8.270000e-26
1.000000e+06,4.620000e-26
2.000000e+06,9.890000e-28
3.000000e+06,1.060000e-28
4.000000e+06,2.180000e-29
5.000000e+06,6.390000e-30
6.000000e+06,2.350000e-30
7.000000e+06,1.010000e-30
8.000000e+06,4.820000e-31
9.000000e+06,2.520000e-31
1.000000e+07,1.410000e-31
