H+ + H(1s) --> H(2p) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+04,1.120000e-17
5.000000e+04,5.700000e-18
6.000000e+04,3.080000e-18
7.000000e+04,1.750000e-18
8.000000e+04,1.050000e-18
9.000000e+04,6.480000e-19
1.000000e+05,4.150000e-19
1.250000e+05,1.540000e-19
1.500000e+05,6.510000e-20
2.000000e+05,1.550000e-20
3.000000e+05,1.800000e-21
4.000000e+05,3.630000e-22
5.000000e+05,1.010000e-22
6.000000e+05,3.530000e-23
7.000000e+05,1.430000e-23
8.000000e+05,6.520000e-24
9.000000e+05,3.250000e-24
1.000000e+06,1.740000e-24
2.000000e+06,2.850000e-26
3.000000e+06,2.630000e-27
4.000000e+06,4.940000e-28
5.000000e+06,1.370000e-28
6.000000e+06,4.820000e-29
7.000000e+06,2.000000e-29
8.000000e+06,9.400000e-30
9.000000e+06,4.830000e-30
1.000000e+07,2.670000e-30
