H+ + H(1s) --> H(5s) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+04,2.000000e-18
5.000000e+04,1.050000e-18
6.000000e+04,5.860000e-19
7.000000e+04,3.460000e-19
8.000000e+04,2.130000e-19
9.000000e+04,1.370000e-19
1.000000e+05,9.070000e-20
1.250000e+05,3.640000e-20
1.500000e+05,1.660000e-20
2.000000e+05,4.520000e-21
3.000000e+05,6.440000e-22
4.000000e+05,1.510000e-22
5.000000e+05,4.780000e-23
6.000000e+05,1.830000e-23
7.000000e+05,8.080000e-24
8.000000e+05,3.940000e-24
9.000000e+05,2.080000e-24
1.000000e+06,1.170000e-24
2.000000e+06,2.530000e-26
3.000000e+06,2.580000e-27
4.000000e+06,5.040000e-28
5.000000e+06,1.410000e-28
6.000000e+06,4.990000e-29
7.000000e+06,2.070000e-29
8.000000e+06,9.620000e-30
9.000000e+06,4.890000e-30
1.000000e+07,2.670000e-30
