C3+ + H --> C2+(2s3s 1Se) + H+
X = Energy (eV),Y = Cross section (cm2)
1.224000e+03,5.140000e-18
1.680000e+03,5.710000e-18
2.232000e+03,6.180000e-18
2.400000e+03,6.510000e-18
2.676000e+03,5.940000e-18
3.732000e+03,4.740000e-18
5.076000e+03,3.790000e-18
5.964000e+03,3.370000e-18
6.960000e+03,4.100000e-18
8.796000e+03,5.780000e-18
1.092000e+04,7.830000e-18
1.195200e+04,9.060000e-18
1.440000e+04,1.060000e-17
1.956000e+04,1.350000e-17
2.868000e+04,1.800000e-17
4.068000e+04,2.440000e-17
5.232000e+04,3.010000e-17
6.000000e+04,3.430000e-17
7.056000e+04,3.570000e-17
9.756000e+04,3.770000e-17
1.189200e+05,3.870000e-17
