C4+ + H2 --> C3+(1s23s) + H2+
X = Energy (eV),Y = Cross section (cm2)
5.760000e+02,2.010000e-15
7.200000e+02,2.000000e-15
9.600000e+02,1.700000e-15
1.200000e+03,1.630000e-15
1.560000e+03,1.600000e-15
1.920000e+03,1.630000e-15
2.400000e+03,1.820000e-15
2.796000e+03,2.060000e-15
3.000000e+03,2.060000e-15
3.600000e+03,2.030000e-15
4.200000e+03,2.100000e-15
4.800000e+03,1.870000e-15
5.604000e+03,2.200000e-15
6.000000e+03,1.900000e-15
6.240000e+03,2.250000e-15
6.996000e+03,1.940000e-15
8.400000e+03,1.750000e-15
9.840000e+03,1.740000e-15
1.260000e+04,1.550000e-15
1.599600e+04,1.470000e-15
