C2+ + H --> C+ + H+
X = Energy (eV),Y = Cross section (cm2)
5.000040e+02,1.100000e-16
6.999960e+02,1.630000e-16
9.999960e+02,2.140000e-16
1.500000e+03,2.410000e-16
2.000040e+03,3.700000e-16
3.000000e+03,4.410000e-16
3.999960e+03,4.090000e-16
5.000040e+03,4.410000e-16
6.000000e+03,4.580000e-16
6.999960e+03,4.230000e-16
8.499960e+03,4.410000e-16
9.999960e+03,4.230000e-16
1.200000e+04,4.350000e-16
1.400040e+04,4.700000e-16
