Si5+ + H --> Si4+ + H
X = Energy (eV),Y = Cross section (cm2)
1.960000e+06,1.150000e-15
2.856000e+06,4.360000e-16
4.312000e+06,1.180000e-16
5.684000e+06,4.000000e-17
