X,Y
10,6.93274275471356E-10
100,8.1519365685739E-10
500,8.27017371951724E-10
1000,8.28507343793603E-10
5000,8.29701253777547E-10
10000,8.29850613445193E-10
15000,8.29900405975761E-10
20000,8.29925303361399E-10
30000,8.2995020149397E-10
41000,8.29963561775479E-10
