X,Y
5000.0,12.53
7500.0,15.07
10000.0,15.41
12500.0,16.57
15000.0,17.02
17500.0,17.6
20000.0,17.96
25000.0,18.21
30000.0,17.48
35000.0,16.93
40000.0,16.11
45000.0,15.08
50000.0,14.58
