O6+ + H(1s) --> O5+(5s) + H+
X = Energy (eV),Y = Cross section (cm2)
8.068800e+03,3.648000e-17
9.860800e+03,5.285000e-17
1.197600e+04,7.340000e-17
1.368960e+04,8.425000e-17
1.574400e+04,8.793000e-17
1.900800e+04,8.797000e-17
2.240000e+04,8.708000e-17
2.515200e+04,8.262000e-17
3.038400e+04,6.833000e-17
3.646400e+04,5.651000e-17
4.404800e+04,4.528000e-17
5.192000e+04,3.589000e-17
6.195200e+04,2.906000e-17
7.038400e+04,2.816000e-17
8.761600e+04,3.166000e-17
1.077440e+05,3.411000e-17
1.292960e+05,3.560000e-17
1.514720e+05,3.343000e-17
1.944000e+05,2.765000e-17
2.496000e+05,2.124000e-17
3.203200e+05,1.614000e-17
3.662400e+05,1.437000e-17
4.316800e+05,1.267000e-17
5.276800e+05,9.727000e-18
6.336000e+05,7.550000e-18
7.888000e+05,5.442000e-18
9.241600e+05,4.453000e-18
1.089280e+06,3.842000e-18
1.356320e+06,3.280000e-18
1.657600e+06,2.713000e-18
2.040000e+06,1.894000e-18
2.390400e+06,1.337000e-18
2.667200e+06,1.005000e-18
