O6+ + H(1s) --> O5+(5d) + H+
X = Energy (eV),Y = Cross section (cm2)
8.038400e+03,1.724000e-16
9.748800e+03,1.501000e-16
1.190400e+04,1.369000e-16
1.332960e+04,1.323000e-16
1.512480e+04,1.370000e-16
1.809600e+04,1.504000e-16
2.108800e+04,1.594000e-16
2.409600e+04,1.595000e-16
2.844800e+04,1.471000e-16
3.427200e+04,1.357000e-16
4.020800e+04,1.267000e-16
5.316800e+04,1.268000e-16
7.124800e+04,1.298000e-16
9.806400e+04,1.315000e-16
1.349440e+05,1.378000e-16
1.737600e+05,1.495000e-16
2.281600e+05,1.661000e-16
2.731200e+05,1.681000e-16
3.424000e+05,1.643000e-16
4.236800e+05,1.552000e-16
4.904000e+05,1.336000e-16
5.988800e+05,1.012000e-16
7.870400e+05,6.995000e-17
9.804800e+05,5.121000e-17
1.205280e+06,3.972000e-17
1.471680e+06,3.010000e-17
1.761600e+06,2.153000e-17
2.137600e+06,1.522000e-17
2.508800e+06,1.040000e-17
2.884800e+06,7.265000e-18
3.168000e+06,5.699000e-18
