O+(2D) + N2 --> O + N2+
X = Energy (eV),Y = Cross section (cm2)
9.920000e-02,1.650000e-15
2.016000e-01,1.680000e-15
3.040000e-01,1.960000e-15
3.984000e-01,1.990000e-15
4.960000e-01,2.030000e-15
5.936000e-01,1.940000e-15
6.960000e-01,1.900000e-15
8.000000e-01,1.940000e-15
9.024000e-01,1.780000e-15
1.008000e+00,1.850000e-15
1.502400e+00,1.880000e-15
1.968000e+00,1.990000e-15
2.480000e+00,1.970000e-15
2.992000e+00,1.910000e-15
3.472000e+00,1.970000e-15
3.920000e+00,1.980000e-15
4.416000e+00,2.000000e-15
5.024000e+00,1.940000e-15
6.016000e+00,1.960000e-15
8.048000e+00,1.940000e-15
9.920000e+00,2.000000e-15
1.187200e+01,2.000000e-15
1.465600e+01,2.080000e-15
1.936000e+01,2.010000e-15
2.432000e+01,2.090000e-15
2.912000e+01,2.090000e-15
3.936000e+01,2.010000e-15
4.912000e+01,2.090000e-15
5.872000e+01,2.010000e-15
