O6+ + H(1s) --> O5+(4s) + H+
X = Energy (eV),Y = Cross section (cm2)
8.168000e+03,6.721000e-16
1.049600e+04,8.036000e-16
1.331840e+04,9.247000e-16
1.659200e+04,1.050000e-15
2.052800e+04,1.105000e-15
2.604800e+04,1.104000e-15
3.699200e+04,1.117000e-15
4.934400e+04,1.021000e-15
6.339200e+04,8.309000e-16
8.400000e+04,5.581000e-16
1.039360e+05,4.048000e-16
1.334880e+05,2.719000e-16
1.736000e+05,1.735000e-16
2.161600e+05,1.181000e-16
2.864000e+05,7.436000e-17
3.820800e+05,4.338000e-17
5.062400e+05,2.768000e-17
6.462400e+05,1.859000e-17
8.145600e+05,1.156000e-17
1.001440e+06,7.192000e-18
1.185600e+06,4.894000e-18
1.335360e+06,4.142000e-18
1.652800e+06,3.083000e-18
2.006400e+06,2.180000e-18
2.481600e+06,1.464000e-18
2.883200e+06,1.009000e-18
