O6+ + H(1s) --> O5+(4f) + H+
X = Energy (eV),Y = Cross section (cm2)
8.070400e+03,1.627000e-15
1.011200e+04,1.468000e-15
1.299200e+04,1.341000e-15
1.627200e+04,1.273000e-15
2.014400e+04,1.224000e-15
2.604800e+04,1.208000e-15
3.345600e+04,1.207000e-15
4.491200e+04,1.176000e-15
5.808000e+04,1.130000e-15
7.603200e+04,1.101000e-15
9.830400e+04,1.173000e-15
1.247360e+05,1.250000e-15
1.612800e+05,1.349000e-15
2.112000e+05,1.383000e-15
1.622400e+05,1.315000e-15
2.729600e+05,1.330000e-15
3.572800e+05,1.169000e-15
4.590400e+05,1.041000e-15
5.897600e+05,8.582000e-16
7.161600e+05,6.387000e-16
8.640000e+05,4.575000e-16
1.010240e+06,3.235000e-16
1.211200e+06,2.173000e-16
1.452160e+06,1.318000e-16
1.686400e+06,7.991000e-17
2.022400e+06,4.430000e-17
2.336000e+06,2.618000e-17
2.696000e+06,1.415000e-17
3.171200e+06,6.724000e-18
