O+(2D,2P) + CO --> O
X = Energy (eV),Y = Cross section (cm2)
5.000000e+02,2.940000e-15
8.500000e+02,2.420000e-15
1.500000e+03,2.180000e-15
2.800000e+03,2.040000e-15
5.000000e+03,2.000000e-15
