O6+ + H(1s) --> O5+(5p) + H+
X = Energy (eV),Y = Cross section (cm2)
8.107200e+03,1.880000e-16
9.908800e+03,1.983000e-16
1.203840e+04,2.048000e-16
1.427360e+04,2.006000e-16
1.702400e+04,1.731000e-16
2.044800e+04,1.387000e-16
2.352000e+04,1.099000e-16
2.721600e+04,8.621000e-17
3.369600e+04,6.622000e-17
3.851200e+04,5.959000e-17
4.824000e+04,5.088000e-17
6.080000e+04,4.208000e-17
7.166400e+04,4.210000e-17
9.251200e+04,4.937000e-17
1.165440e+05,5.851000e-17
1.390240e+05,6.371000e-17
1.720000e+05,6.443000e-17
2.360000e+05,6.181000e-17
3.318400e+05,5.806000e-17
4.444800e+05,5.011000e-17
5.668800e+05,4.511000e-17
7.014400e+05,4.060000e-17
8.734400e+05,3.288000e-17
1.048480e+06,2.525000e-17
1.251200e+06,1.745000e-17
1.439680e+06,1.168000e-17
1.667200e+06,7.814000e-18
1.905600e+06,5.341000e-18
2.193600e+06,3.612000e-18
2.553600e+06,2.418000e-18
3.161600e+06,1.535000e-18
