O6+ + Ar --> O5+ + Ar+
X = Energy (eV),Y = Cross section (cm2)
1.808000e+04,4.380000e-15
3.008000e+04,4.490000e-15
4.800000e+04,4.620000e-15
7.200000e+04,4.360000e-15
9.600000e+04,4.560000e-15
1.140800e+05,4.150000e-15
