O6+ + H(1s) --> O5+(4p) + H+
X = Energy (eV),Y = Cross section (cm2)
8.171200e+03,1.259000e-15
1.090080e+04,1.150000e-15
1.490880e+04,9.855000e-16
2.091200e+04,8.443000e-16
2.896000e+04,6.960000e-16
3.697600e+04,6.041000e-16
4.779200e+04,5.243000e-16
6.416000e+04,4.728000e-16
8.665600e+04,4.156000e-16
1.177920e+05,3.560000e-16
1.652800e+05,3.089000e-16
2.259200e+05,2.482000e-16
2.995200e+05,1.969000e-16
3.995200e+05,1.428000e-16
4.912000e+05,1.208000e-16
6.388800e+05,8.543000e-17
7.904000e+05,5.888000e-17
9.595200e+05,4.271000e-17
1.172320e+06,3.099000e-17
1.379360e+06,2.029000e-17
1.563200e+06,1.399000e-17
1.793600e+06,9.160000e-18
2.044800e+06,5.699000e-18
2.347200e+06,3.732000e-18
2.744000e+06,2.508000e-18
3.188800e+06,1.819000e-18
