O6+ + Ar --> O5+(4f) + Ar+
X = Energy (eV),Y = Cross section (cm2)
1.808000e+04,9.100000e-16
3.008000e+04,1.180000e-15
4.800000e+04,1.460000e-15
7.200000e+04,1.490000e-15
9.600000e+04,1.750000e-15
1.140800e+05,1.700000e-15
