X,Y
10,9.57914981101239E-11
100,1.1468324477689E-10
500,1.16532934753247E-10
1000,1.16766233844078E-10
5000,1.16953209358752E-10
10000,1.16976602339844E-10
15000,1.16984401039954E-10
20000,1.16988300584981E-10
30000,1.16992200259994E-10
41000,1.16994292822127E-10
